t,ECG 0,ECG 1,ECG 2,ECG 3,ECG 4,ECG 5,ECG 6,ECG 7
1970-01-01 00:41:55,-0.1278462,-0.97716142,0.074131197,-2.037068,-0.64853816,2.4203575,-0.17454314,0.34329431
1970-01-01 00:41:56,-0.1278462,-1.0078388,0.074131197,-1.4742372,-0.6224256,2.405689,-0.19591155,0.34329431
1970-01-01 00:41:57,-0.1278462,-0.97716142,0.045564262,-1.1113594,-0.45269394,2.4496946,-0.20659575,0.34329431
1970-01-01 00:41:58,-0.11237197,-0.85445183,0.038422528,-0.87437804,-0.37435624,2.5377057,-0.19591155,0.36464623
1970-01-01 00:41:59,-0.081423495,-0.91580662,0.0027138588,-0.62999098,-0.43963765,2.6403854,-0.27070097,0.35752893
1970-01-01 00:42:00,-0.096897731,-0.97716142,-0.047278278,-0.41522659,-0.63548188,2.4937001,-0.26001676,0.37176354
1970-01-01 00:42:01,-0.065949259,-1.0385162,-0.040136544,-0.13381118,-0.84438239,2.2443352,-0.28138517,0.35752893
1970-01-01 00:42:02,-0.096897731,-1.099871,-0.11155388,0.14760423,-0.87049496,2.0976499,-0.26001676,0.35752893
1970-01-01 00:42:03,-0.1278462,-0.97716142,-0.082986947,0.31052894,-0.79215727,2.1709925,-0.28138517,0.35752893
1970-01-01 00:42:04,-0.096897731,-1.0385162,-0.11155388,0.3919913,-0.59631304,2.5083687,-0.26001676,0.37888084
1970-01-01 00:42:05,-0.22069162,-1.0078388,-0.10441215,0.3919913,-0.63548188,2.684391,-0.28138517,0.33617701
1970-01-01 00:42:06,-0.17426891,-0.85445183,-0.097270415,0.41420831,-0.72687586,2.4203575,-0.32412198,0.34329431
1970-01-01 00:42:07,-0.096897731,-0.85445183,-0.10441215,0.42161397,-0.84438239,1.8189479,-0.28138517,0.36464623
1970-01-01 00:42:08,-0.096897731,-0.85445183,-0.12583735,0.42161397,-0.79215727,0.99751031,-0.26001676,0.38599815
1970-01-01 00:42:09,-0.035000787,-0.82377443,-0.14012082,0.47345366,-0.75298842,0.17607276,-0.24933256,0.41446737
1970-01-01 00:42:10,-0.096897731,-0.73174223,-0.14726255,0.45864232,-0.75298842,-0.30798866,-0.20659575,0.4571712
1970-01-01 00:42:11,-0.11237197,-0.82377443,-0.14726255,0.45123665,-0.67465073,-0.46934246,-0.22796416,0.47140581
1970-01-01 00:42:12,-0.081423495,-0.79309703,-0.11869562,0.45123665,-0.77910098,-0.51334805,-0.19591155,0.44293659
1970-01-01 00:42:13,-0.1278462,-0.79309703,-0.15440429,0.47345366,-0.77910098,-0.60135921,-0.21727995,0.4642885
1970-01-01 00:42:14,-0.1278462,-0.70106483,-0.14012082,0.52529334,-0.81826983,-0.67470185,-0.17454314,0.47852311
1970-01-01 00:42:15,-0.20521738,-0.67038743,-0.14726255,0.532699,-0.83132611,-0.79205007,-0.19591155,0.47140581
1970-01-01 00:42:16,-0.18974315,-0.54767784,-0.13297908,0.54010467,-0.80521355,-0.86539271,-0.22796416,0.42158467
1970-01-01 00:42:17,-0.14332044,-0.39429085,-0.13297908,0.51788767,-0.87049496,-0.88006124,-0.21727995,0.41446737
1970-01-01 00:42:18,-0.14332044,-0.14887166,-0.11869562,0.51788767,-0.89660752,-0.86539271,-0.21727995,0.3219424
1970-01-01 00:42:19,-0.17426891,-0.17954906,-0.14726255,0.55491601,-0.94883265,-0.86539271,-0.19591155,0.26500396
1970-01-01 00:42:20,-0.22069162,-0.36361345,-0.11155388,0.55491601,-0.92272008,-0.86539271,-0.18522735,0.22941743
1970-01-01 00:42:21,-0.20521738,-0.63971004,-0.11869562,0.60675569,-0.97494521,-0.93873535,-0.17454314,0.20094821
1970-01-01 00:42:22,-0.22069162,-0.94648402,-0.14012082,0.56972735,-0.93577637,-0.9093983,-0.067701118,0.27212126
1970-01-01 00:42:23,-0.23616585,-1.4373224,-0.13297908,0.59194435,-0.92272008,-0.92406682,-0.03564851,0.28635587
1970-01-01 00:42:24,-0.26711433,-1.8361286,-0.14012082,0.61416136,-0.84438239,-0.88006124,-0.067701118,0.27212126
1970-01-01 00:42:25,-0.23616585,-1.9895156,-0.13297908,0.58453869,-0.66159445,-0.9093983,-0.16385894,0.22941743
1970-01-01 00:42:26,-0.32901127,-1.7440964,-0.11155388,0.60675569,-0.70076329,-0.9093983,-0.23864836,0.27212126
1970-01-01 00:42:27,-0.31353703,-1.3452902,-0.14012082,0.62156703,-0.83132611,-0.9093983,-0.21727995,0.26500396
1970-01-01 00:42:28,-0.28258856,-0.91580662,-0.14726255,0.64378403,-0.94883265,-1.012078,-0.18522735,0.30770779
1970-01-01 00:42:29,-0.32901127,-0.82377443,-0.16868775,0.64378403,-0.98800149,-0.99740946,-0.12112213,0.30059048
1970-01-01 00:42:30,-0.28258856,-0.97716142,-0.16154602,0.66600104,-0.93577637,-1.041415,-0.12112213,0.35041162
1970-01-01 00:42:31,-0.31353703,-1.2839354,-0.18297122,0.69562372,-0.85743867,-0.99740946,-0.07838532,0.35041162
1970-01-01 00:42:32,-0.35995974,-1.406645,-0.16868775,0.68821805,-0.77910098,-0.95340388,-0.14249054,0.34329431
1970-01-01 00:42:33,-0.39090821,-1.1919032,-0.14726255,0.72524639,-0.75298842,-0.98274093,-0.14249054,0.30770779
1970-01-01 00:42:34,-0.35995974,-0.85445183,-0.17582949,0.74005773,-0.7660447,-1.0560836,-0.17454314,0.33617701
1970-01-01 00:42:35,-0.35995974,-0.67038743,-0.15440429,0.7696804,-0.68770701,-1.041415,-0.15317474,0.30770779
1970-01-01 00:42:36,-0.35995974,-0.57835524,-0.16868775,0.75486907,-0.59631304,-1.0267465,-0.16385894,0.28635587
1970-01-01 00:42:37,-0.34448551,-0.42496825,-0.16154602,0.76227473,-0.63548188,-0.93873535,-0.11043793,0.30059048
1970-01-01 00:42:38,-0.39090821,-0.60903264,-0.16868775,0.7696804,-0.89660752,-0.98274093,-0.11043793,0.30059048
1970-01-01 00:42:39,-0.37543398,-0.60903264,-0.16868775,0.81411441,-1.105508,-1.012078,-0.057016915,0.27212126
1970-01-01 00:42:40,-0.40638245,-0.51700044,-0.16154602,0.82892575,-1.1185643,-1.0560836,-0.024964307,0.27923857
1970-01-01 00:42:41,-0.34448551,-0.42496825,-0.18297122,0.82152008,-0.98800149,-1.041415,0.049825111,0.24365204
1970-01-01 00:42:42,-0.34448551,-0.57835524,-0.20439642,0.85854843,-0.88355124,-1.0267465,0.017772503,0.26500396
1970-01-01 00:42:43,-0.31353703,-0.54767784,-0.19011295,0.88076543,-0.89660752,-1.0267465,0.10324612,0.24365204
1970-01-01 00:42:44,-0.32901127,-0.67038743,-0.18297122,0.89557677,-0.87049496,-1.0267465,0.13529873,0.24365204
1970-01-01 00:42:45,-0.37543398,-0.63971004,-0.10441215,0.91779378,-0.81826983,-1.1000892,0.21008815,0.25788665
1970-01-01 00:42:46,-0.32901127,-0.63971004,-0.061561745,0.96963346,-0.81826983,-1.1294262,0.16735134,0.24365204
1970-01-01 00:42:47,-0.23616585,-0.63971004,-0.25438856,1.0066618,-0.80521355,-1.0560836,0.23145656,0.27923857
1970-01-01 00:42:48,-0.14332044,-0.67038743,-0.86143593,1.0140675,-0.72687586,-1.0267465,0.29556177,0.34329431
1970-01-01 00:42:49,-0.18974315,-0.60903264,-1.6470267,1.0288788,-0.68770701,-1.041415,0.29556177,0.55681347
1970-01-01 00:42:50,-0.096897731,-0.70106483,-2.4611843,1.0733128,-0.68770701,-1.0707521,0.23145656,0.62086921
1970-01-01 00:42:51,-0.096897731,-0.76241963,-3.0753734,1.0955298,-0.77910098,-1.1000892,0.16735134,0.40023276
1970-01-01 00:42:52,-0.019526551,-0.60903264,-3.4324601,1.1251525,-0.81826983,-1.1294262,0.092561922,-0.2332074
1970-01-01 00:42:53,-0.0040523155,-0.73174223,-3.6324287,1.1695865,-0.73993214,-1.1294262,0.0070883007,-1.0303456
1970-01-01 00:42:54,0.057844628,-0.73174223,-3.7466964,1.1769922,-0.58325675,-1.0707521,-0.024964307,-1.763428
1970-01-01 00:42:55,0.073318864,-0.76241963,-3.8181137,1.2288319,-0.42658137,-1.0707521,0.017772503,-2.4324547
1970-01-01 00:42:56,0.042370392,-0.63971004,-3.8252555,1.2436432,-0.41352509,-1.1440947,0.081877719,-3.1085987
1970-01-01 00:42:57,0.11974157,-0.79309703,-3.7466964,1.2732659,-0.36129996,-1.1734318,0.18871975,-3.8132119
1970-01-01 00:42:58,0.15069004,-0.76241963,-3.5824365,1.2880772,-0.4788065,-1.1587633,0.27419337,-4.1050214
1970-01-01 00:42:59,0.16616428,-0.67038743,-3.3181924,1.3325112,-0.63548188,-1.1881003,0.14598293,-4.0623175
1970-01-01 00:43:00,0.19711275,-0.79309703,-3.0825151,1.3621339,-0.77910098,-1.1440947,-0.024964307,-3.8132119
1970-01-01 00:43:01,0.18163852,-0.67038743,-2.9325387,1.4287849,-0.57020047,-1.2027688,-0.19591155,-3.3078832
1970-01-01 00:43:02,0.22806122,-0.70106483,-2.8682631,1.3917566,-0.37435624,-1.29078,-0.29206937,-2.8310238
1970-01-01 00:43:03,0.22806122,-0.70106483,-2.7611371,1.4584076,-0.29601855,-1.3054485,-0.28138517,-2.5249796
1970-01-01 00:43:04,0.21258699,-0.76241963,-2.6540111,1.4806246,-0.23073714,-1.2761115,-0.30275358,-1.9769471
1970-01-01 00:43:05,0.27448393,-0.82377443,-2.4326174,1.4806246,-0.28296227,-1.2467744,-0.24933256,-1.4645012
1970-01-01 00:43:06,0.28995817,-0.73174223,-2.0683889,1.5250586,-0.26990599,-1.261443,-0.26001676,-1.1015186
1970-01-01 00:43:07,0.19711275,-0.85445183,-1.6755936,1.5324643,-0.23073714,-1.3201171,-0.26001676,-0.73141876
1970-01-01 00:43:08,0.25900969,-0.82377443,-1.3113652,1.5250586,-0.23073714,-1.3054485,-0.22796416,-0.45384386
1970-01-01 00:43:09,0.24353546,-0.85445183,-0.99712888,1.5546813,-0.3351874,-1.3201171,-0.23864836,-0.21897279
1970-01-01 00:43:10,0.19711275,-0.91580662,-0.77573513,1.5768983,-0.37435624,-1.2761115,-0.21727995,0.03013289
1970-01-01 00:43:11,0.19711275,-0.88512922,-0.58290831,1.5917096,-0.45269394,-1.2761115,-0.23864836,0.21518282
1970-01-01 00:43:12,0.16616428,-0.82377443,-0.3900815,1.6139266,-0.43963765,-1.261443,-0.23864836,0.3290597
1970-01-01 00:43:13,0.16616428,-0.76241963,-0.19011295,1.5917096,-0.38741253,-1.3347856,-0.19591155,0.41446737
1970-01-01 00:43:14,0.19711275,-0.79309703,0.0098555927,1.5991153,-0.42658137,-1.2761115,-0.21727995,0.4571712
1970-01-01 00:43:15,0.18163852,-0.73174223,0.1384068,1.5694926,-0.46575022,-1.2467744,-0.23864836,0.49275772
1970-01-01 00:43:16,0.18163852,-0.73174223,0.24553281,1.584304,-0.58325675,-1.2761115,-0.24933256,0.53546155
1970-01-01 00:43:17,0.16616428,-0.79309703,0.28124148,1.5250586,-0.54408791,-1.261443,-0.27070097,0.59239999
1970-01-01 00:43:18,0.10426734,-0.82377443,0.25267454,1.5028416,-0.4788065,-1.1734318,-0.23864836,0.61375191
1970-01-01 00:43:19,0.042370392,-0.73174223,0.25981628,1.4510019,-0.50491906,-1.2027688,-0.24933256,0.64222113
1970-01-01 00:43:20,0.0887931,-0.73174223,0.27409974,1.4065679,-0.64853816,-1.2027688,-0.24933256,0.66357304
1970-01-01 00:43:21,0.026896156,-0.79309703,0.28124148,1.3547282,-0.85743867,-1.1881003,-0.21727995,0.69204226
1970-01-01 00:43:22,0.0887931,-0.63971004,0.28838321,1.2880772,-0.92272008,-1.1000892,-0.19591155,0.69915957
1970-01-01 00:43:23,-0.019526551,-0.57835524,0.29552495,1.2362375,-0.88355124,-1.0560836,-0.14249054,0.71339418
1970-01-01 00:43:24,0.026896156,-0.54767784,0.32409188,1.1399638,-0.84438239,-0.95340388,-0.12112213,0.71339418
1970-01-01 00:43:25,-0.0040523155,-0.57835524,0.33837535,1.0955298,-0.93577637,-0.98274093,-0.067701118,0.70627688
1970-01-01 00:43:26,0.042370392,-0.63971004,0.30266668,1.0066618,-0.93577637,-0.9093983,-0.11043793,0.72051149
1970-01-01 00:43:27,0.057844628,-0.54767784,0.33837535,0.90298244,-0.85743867,-0.88006124,-0.12112213,0.7347461
1970-01-01 00:43:28,0.0887931,-0.57835524,0.36694228,0.82152008,-0.80521355,-0.74804449,-0.099753726,0.71339418
1970-01-01 00:43:29,0.057844628,-0.67038743,0.37408402,0.7474634,-0.77910098,-0.76271302,-0.14249054,0.72762879
1970-01-01 00:43:30,0.073318864,-0.57835524,0.38836748,0.64378403,-0.73993214,-0.70403891,-0.089069523,0.72051149
1970-01-01 00:43:31,0.057844628,-0.63971004,0.39550922,0.57713302,-0.75298842,-0.6453648,0.0070883007,0.72051149
1970-01-01 00:43:32,0.073318864,-0.70106483,0.42407615,0.50307633,-0.79215727,-0.52801657,0.17803554,0.72762879
1970-01-01 00:43:33,0.11974157,-0.60903264,0.39550922,0.42901964,-0.81826983,-0.51334805,0.413088,0.7347461
1970-01-01 00:43:34,0.026896156,-0.67038743,0.40265095,0.3919913,-0.84438239,-0.48401099,0.8190877,0.7347461
1970-01-01 00:43:35,0.11974157,-0.63971004,0.42407615,0.34755729,-0.87049496,-0.45467394,1.3212452,0.7418634
1970-01-01 00:43:36,0.0887931,-0.67038743,0.40979269,0.31793461,-0.87049496,-0.48401099,1.8234027,0.7347461
1970-01-01 00:43:37,0.11974157,-0.73174223,0.43121789,0.2512836,-0.81826983,-0.45467394,2.2721393,0.74898071
1970-01-01 00:43:38,0.15069004,-0.67038743,0.43121789,0.19203825,-0.81826983,-0.42533688,2.5926653,0.7418634
1970-01-01 00:43:39,0.18163852,-0.76241963,0.42407615,0.17722691,-0.79215727,-0.42533688,2.838402,0.7347461
1970-01-01 00:43:40,0.18163852,-0.76241963,0.43121789,0.14760423,-0.81826983,-0.39599983,3.0093492,0.7418634
1970-01-01 00:43:41,0.22806122,-0.85445183,0.45978482,0.14019857,-0.79215727,-0.41066835,3.052086,0.7418634
1970-01-01 00:43:42,0.22806122,-0.76241963,0.45264309,0.12538723,-0.71381957,-0.44000541,2.891823,0.70627688
1970-01-01 00:43:43,0.32090664,-0.76241963,0.48835176,0.095764553,-0.66159445,-0.45467394,2.7422442,0.77033262
1970-01-01 00:43:44,0.41375205,-0.70106483,0.48121002,0.088358884,-0.68770701,-0.41066835,2.6888232,0.75609801
1970-01-01 00:43:45,0.42922629,-0.73174223,0.49549349,0.080953216,-0.79215727,-0.41066835,2.6888232,0.77033262
1970-01-01 00:43:46,0.46017476,-0.79309703,0.47406829,0.11057589,-0.84438239,-0.41066835,2.7956652,0.72762879
1970-01-01 00:43:47,0.46017476,-0.73174223,0.49549349,0.066141878,-0.73993214,-0.39599983,2.891823,0.75609801
1970-01-01 00:43:48,0.58396865,-0.57835524,0.53834389,0.080953216,-0.4788065,-0.44000541,2.9772966,0.72051149
1970-01-01 00:43:49,0.72323677,-0.54767784,0.54548563,0.080953216,-0.29601855,-0.44000541,2.9238756,0.72051149
1970-01-01 00:43:50,0.78513372,-0.51700044,0.57405256,0.080953216,-0.23073714,-0.42533688,2.73156,0.72762879
1970-01-01 00:43:51,0.89345337,-0.51700044,0.58833603,0.051330541,0.0042759323,-0.39599983,2.6033495,0.69915957
1970-01-01 00:43:52,0.87797913,-0.39429085,0.55262736,0.080953216,0.59180862,-0.48401099,2.678139,0.67069035
1970-01-01 00:43:53,0.92440184,-0.33293605,0.57405256,0.088358884,1.2185102,-0.51334805,2.9238756,0.68492496
1970-01-01 00:43:54,0.97082455,-0.39429085,0.6240447,0.05873621,1.7929866,-0.51334805,3.1268755,0.67069035
1970-01-01 00:43:55,1.0172473,-0.57835524,0.63118643,0.05873621,2.1063373,-0.46934246,3.0948229,0.62798652
1970-01-01 00:43:56,0.97082455,-0.60903264,0.63118643,0.088358884,2.4196881,-0.45467394,2.6674548,0.6066346
1970-01-01 00:43:57,0.86250489,-0.67038743,0.6668951,0.080953216,2.6416449,-0.52801657,1.9622974,0.56393077
1970-01-01 00:43:58,0.84703066,-0.60903264,0.6668951,0.088358884,2.7199826,-0.49867952,1.0861928,0.50699233
1970-01-01 00:43:59,0.76965948,-0.67038743,0.68117857,0.080953216,2.4849695,-0.51334805,0.4237722,0.44293659
1970-01-01 00:44:00,0.73871101,-0.79309703,0.70974551,0.10317022,2.1193936,-0.5426851,0.039140909,0.41446737
1970-01-01 00:44:01,0.70776254,-0.91580662,0.73117071,0.080953216,1.8713242,-0.46934246,-0.067701118,0.35041162
1970-01-01 00:44:02,0.70776254,-0.88512922,0.71688724,0.10317022,1.9366057,-0.48401099,-0.024964307,0.35041162
1970-01-01 00:44:03,0.58396865,-1.0691936,0.74545418,0.11057589,1.9496619,-0.48401099,-0.067701118,0.30059048
1970-01-01 00:44:04,0.61491712,-0.88512922,0.77402111,0.11057589,1.9235494,-0.5426851,-0.15317474,0.23653474
1970-01-01 00:44:05,0.53754594,-0.97716142,0.77402111,0.088358884,1.9627182,-0.52801657,-0.16385894,0.19383091
1970-01-01 00:44:06,0.55302018,-0.82377443,0.78116284,0.088358884,2.1063373,-0.49867952,-0.16385894,0.19383091
1970-01-01 00:44:07,0.53754594,-0.94648402,0.80972978,0.10317022,2.0671685,-0.52801657,-0.23864836,0.17247899
1970-01-01 00:44:08,0.53754594,-0.91580662,0.82401325,0.073547547,1.8060428,-0.45467394,-0.22796416,0.1795963
1970-01-01 00:44:09,0.38280358,-0.94648402,0.83829672,0.095764553,1.6101986,-0.46934246,-0.17454314,0.13689247
1970-01-01 00:44:10,0.32090664,-0.88512922,0.83829672,0.080953216,1.7799303,-0.51334805,-0.27070097,0.13689247
1970-01-01 00:44:11,0.27448393,-0.91580662,0.88828885,0.073547547,2.1063373,-0.46934246,-0.31343778,0.14400977
1970-01-01 00:44:12,0.25900969,-0.85445183,0.87400538,0.10317022,2.3152378,-0.51334805,-0.30275358,0.11554055
1970-01-01 00:44:13,0.22806122,-0.73174223,0.87400538,0.066141878,2.184675,-0.45467394,-0.29206937,0.13689247
1970-01-01 00:44:14,0.24353546,-0.76241963,0.90971405,0.073547547,1.584086,-0.41066835,-0.31343778,0.10130594
1970-01-01 00:44:15,0.22806122,-0.67038743,0.90971405,0.014302198,0.78765285,-0.49867952,-0.30275358,0.12265786
1970-01-01 00:44:16,0.25900969,-0.67038743,0.93113925,0.029113535,-0.021836632,-0.45467394,-0.26001676,0.10842325
1970-01-01 00:44:17,0.25900969,-0.63971004,0.95970619,0.036519204,-0.41352509,-0.48401099,-0.27070097,0.12265786
1970-01-01 00:44:18,0.25900969,-0.63971004,0.95256446,0.051330541,-0.4788065,-0.41066835,-0.24933256,0.12265786
1970-01-01 00:44:19,0.24353546,-0.73174223,0.97398966,0.036519204,-0.41352509,-0.44000541,-0.22796416,0.15824438
1970-01-01 00:44:20,0.22806122,-0.67038743,0.99541486,-0.015320477,-0.51797534,-0.42533688,-0.22796416,0.12265786
1970-01-01 00:44:21,0.22806122,-0.57835524,0.96684792,-0.00050913972,-0.7660447,-0.44000541,-0.21727995,0.12977516
1970-01-01 00:44:22,0.22806122,-0.60903264,1.0096983,-0.030131814,-0.87049496,-0.46934246,-0.24933256,0.12977516
1970-01-01 00:44:23,0.24353546,-0.54767784,0.98827313,-0.00050913972,-0.85743867,-0.41066835,-0.26001676,0.11554055
1970-01-01 00:44:24,0.21258699,-0.48632304,0.99541486,-0.037537483,-0.92272008,-0.42533688,-0.24933256,0.15112708
1970-01-01 00:44:25,0.32090664,-0.36361345,1.0025566,0.006896529,-1.1185643,-0.3813313,-0.29206937,0.10130594
1970-01-01 00:44:26,0.28995817,-0.11819426,1.0025566,-0.00050913972,-1.2491271,-0.3813313,-0.27070097,0.10842325
1970-01-01 00:44:27,0.27448393,0.096547525,0.96684792,-0.00050913972,-1.2230146,-0.39599983,-0.26001676,0.10130594
1970-01-01 00:44:28,0.28995817,-0.17954906,0.99541486,-0.037537483,-1.0532829,-0.41066835,-0.29206937,0.11554055
1970-01-01 00:44:29,0.25900969,-0.51700044,0.91685579,-0.037537483,-0.96188893,-0.3813313,-0.29206937,0.10842325
1970-01-01 00:44:30,0.38280358,-0.82377443,0.90971405,-0.030131814,-1.0010578,-0.3813313,-0.28138517,0.13689247
1970-01-01 00:44:31,0.3054324,-1.3146128,0.88828885,-0.05234882,-1.0793955,-0.41066835,-0.32412198,0.22230013
1970-01-01 00:44:32,0.475649,-1.9588382,0.87400538,-0.037537483,-1.0793955,-0.3813313,-0.32412198,0.21518282
1970-01-01 00:44:33,0.58396865,-2.4189991,0.85972192,-0.074565826,-0.97494521,-0.41066835,-0.26001676,0.22941743
1970-01-01 00:44:34,0.89345337,-2.4803539,0.80258805,-0.059754489,-0.96188893,-0.36666277,-0.27070097,0.22230013
1970-01-01 00:44:35,1.2493608,-2.2656122,0.74545418,-0.030131814,-1.0010578,-0.3813313,-0.27070097,0.21518282
1970-01-01 00:44:36,1.6671652,-1.6827416,0.72402897,-0.05234882,-0.96188893,-0.32265719,-0.33480618,0.19383091
1970-01-01 00:44:37,1.9921241,-1.099871,0.68832031,-0.074565826,-1.0141141,-0.30798866,-0.33480618,0.17247899
1970-01-01 00:44:38,2.3170831,-0.94648402,0.61690297,-0.067160158,-1.0532829,-0.2786516,-0.35617459,0.14400977
1970-01-01 00:44:39,2.5182481,-0.91580662,0.57405256,-0.067160158,-1.0402266,-0.24931455,-0.36685879,0.058602111
1970-01-01 00:44:40,2.5491966,-0.94648402,0.52406043,-0.074565826,-0.98800149,-0.17597191,-0.3882272,-0.055274771
1970-01-01 00:44:41,2.5801451,-0.82377443,0.48121002,-0.067160158,-0.94883265,-0.14663485,-0.4095956,-0.048157466
1970-01-01 00:44:42,2.6575163,-0.45564565,0.40979269,-0.096782832,-1.0010578,-0.1172978,-0.37754299,-0.076626686
1970-01-01 00:44:43,2.5956193,-0.21022646,0.37408402,-0.074565826,-1.0271703,-0.087960743,-0.35617459,-0.055274771
1970-01-01 00:44:44,2.5337224,0.0045153296,0.33123361,-0.096782832,-1.0271703,-0.029286632,-0.3882272,-0.062392076
1970-01-01 00:44:45,2.440877,0.0045153296,0.26695801,-0.059754489,-1.0402266,0.029387478,-0.35617459,-0.041040161
1970-01-01 00:44:46,2.5027739,0.12722492,0.25981628,-0.11159417,-1.0010578,0.073393062,-0.36685879,-0.069509381
1970-01-01 00:44:47,2.6575163,0.0045153296,0.20982414,-0.096782832,-1.0402266,0.10273012,-0.43096401,-0.055274771
1970-01-01 00:44:48,2.7813101,0.096547525,0.18839894,-0.11899984,-1.0532829,0.19074128,-0.43096401,-0.019688245
1970-01-01 00:44:49,2.8432071,0.21925712,0.13126507,-0.11899984,-1.105508,0.19074128,-0.44164821,0.01589828
1970-01-01 00:44:50,2.7348874,0.18857972,0.10269813,-0.089377164,-1.0924517,0.23474687,-0.37754299,0.0016636701
1970-01-01 00:44:51,2.3480315,0.24993452,0.074131197,-0.11159417,-1.0010578,0.10273012,-0.44164821,0.0087809752
1970-01-01 00:44:52,1.9302272,0.18857972,0.066989463,-0.11159417,-1.0010578,0.1467357,-0.47370082,0.072836721
1970-01-01 00:44:53,1.4350516,0.28061192,0.059847729,-0.1041885,-1.0141141,0.088061589,-0.50575343,0.10130594
1970-01-01 00:44:54,1.2338866,0.21925712,0.0098555927,-0.1041885,-1.0532829,-0.014618105,-0.52712183,0.051484806
1970-01-01 00:44:55,1.4660001,0.21925712,0.031280794,-0.081971495,-1.0793955,-0.058623688,-0.52712183,0.058602111
1970-01-01 00:44:56,2.0230726,0.21925712,0.059847729,-0.089377164,-1.0793955,-0.04395516,-0.47370082,0.023015585
1970-01-01 00:44:57,2.6110936,0.21925712,0.0098555927,-0.044943152,-1.0663392,-0.058623688,-0.46301661,0.0087809752
1970-01-01 00:44:58,2.8432071,0.18857972,-0.018711343,-0.00050913972,-1.1446769,-0.058623688,-0.50575343,0.023015585
1970-01-01 00:44:59,2.5956193,0.37264411,0.016997326,0.043924872,-1.2621834,-0.16130338,-0.50575343,0.037250196
1970-01-01 00:45:00,2.0694953,0.34196671,0.02413906,0.073547547,-1.2491271,-0.14663485,-0.53780603,0.0016636701
1970-01-01 00:45:01,1.3886289,0.31128931,-0.004427875,0.080953216,-1.2099583,-0.24931455,-0.48438502,0.0016636701
1970-01-01 00:45:02,0.83155642,0.34196671,-0.011569609,0.073547547,-1.1838457,-0.21997749,-0.48438502,0.0087809752
1970-01-01 00:45:03,0.49112323,0.34196671,0.02413906,0.051330541,-1.2360709,-0.21997749,-0.48438502,0.023015585
1970-01-01 00:45:04,0.53754594,0.28061192,0.0027138588,0.051330541,-1.288296,-0.26398308,-0.51643763,-0.019688245
1970-01-01 00:45:05,0.55302018,0.28061192,0.0027138588,0.043924872,-1.4188588,-0.35199424,-0.44164821,-0.01257094
1970-01-01 00:45:06,0.50659747,0.18857972,0.031280794,0.021707866,-1.4188588,-0.41066835,-0.3989114,-0.005453635
1970-01-01 00:45:07,0.38280358,0.28061192,0.031280794,-0.00050913972,-1.3274648,-0.51334805,-0.37754299,-0.033922855
1970-01-01 00:45:08,0.32090664,0.28061192,0.038422528,-0.067160158,-1.2752397,-0.52801657,-0.48438502,-0.02680555
1970-01-01 00:45:09,0.22806122,0.21925712,0.052705996,-0.059754489,-1.37969,-0.46934246,-0.48438502,0.0087809752
1970-01-01 00:45:10,0.25900969,0.28061192,0.059847729,-0.11899984,-1.4841402,-0.45467394,-0.4095956,0.13689247
1970-01-01 00:45:11,0.27448393,0.21925712,0.052705996,-0.12640551,-1.4841402,-0.49867952,-0.37754299,0.33617701
1970-01-01 00:45:12,0.28995817,0.18857972,0.045564262,-0.12640551,-1.4058025,-0.48401099,-0.32412198,0.40023276
1970-01-01 00:45:13,0.25900969,0.18857972,0.0098555927,-0.13381118,-1.3927462,-0.45467394,-0.28138517,0.21518282
1970-01-01 00:45:14,0.25900969,0.15790232,0.045564262,-0.13381118,-1.37969,-0.49867952,-0.22796416,-0.43960925
1970-01-01 00:45:15,0.28995817,0.15790232,0.052705996,-0.14862251,-1.37969,-0.46934246,-0.19591155,-1.2296301
1970-01-01 00:45:16,0.3054324,0.18857972,0.081272931,-0.17824519,-1.3274648,-0.49867952,-0.11043793,-2.0054164
1970-01-01 00:45:17,0.32090664,0.21925712,0.066989463,-0.17083952,-1.37969,-0.51334805,-0.11043793,-2.674443
1970-01-01 00:45:18,0.24353546,0.18857972,0.045564262,-0.17824519,-1.4449714,-0.51334805,-0.046332712,-3.3363524
1970-01-01 00:45:19,0.24353546,0.24993452,0.074131197,-0.20786786,-1.4580276,-0.45467394,0.028456706,-4.0480829
1970-01-01 00:45:20,0.24353546,0.15790232,0.038422528,-0.17824519,-1.4058025,-0.45467394,0.049825111,-4.4253001
1970-01-01 00:45:21,0.3054324,0.28061192,0.031280794,-0.17083952,-1.4058025,-0.45467394,0.081877719,-4.3825963
1970-01-01 00:45:22,0.27448393,0.31128931,0.031280794,-0.18565086,-1.5102528,-0.42533688,0.11393033,-4.1975463
1970-01-01 00:45:23,0.32090664,0.40332151,0.031280794,-0.21527353,-1.5494216,-0.51334805,0.14598293,-3.770508
1970-01-01 00:45:24,0.25900969,0.37264411,0.016997326,-0.17824519,-1.4710839,-0.45467394,0.18871975,-3.2651794
1970-01-01 00:45:25,0.25900969,0.4953537,0.031280794,-0.16343385,-1.37969,-0.41066835,0.18871975,-2.9235487
1970-01-01 00:45:26,0.24353546,0.34196671,0.038422528,-0.14862251,-1.37969,-0.35199424,0.21008815,-2.4893931
1970-01-01 00:45:27,0.24353546,0.43399891,0.038422528,-0.14862251,-1.2491271,-0.39599983,0.19940395,-1.8844222
